STAID_edt,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,locname,NOAA_ID,NEAR_Y,NEAR_X,NEAR_DIST,NIDID,LONGITUDE,LATITUDE,RIVER,DISTANCE,PRIVATE_DA,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPL,YEAR_MODIF,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL,HYDRAULIC_,NID_HEIGHT,MAX_DISCHA,MAX_STORAG,NORMAL_STO,NID_STORAG,SURFACE_AR,DRAINAGE_A,HAZARD,EAP,VOLUME,Distance_1,PstSplnCnt,pstRcrdCnt,pstP90,pstP90Cnt,pstP50,pstP10,pstP10Cnt,pstTmax,pstTmin,pstTmean,pstTmaxT,pstTminT,pstCoolRt,pstWarmRt,pstCffcntV,pstP25cnt,pstP75cnt,NOAA_TmaxT,NOAA_TminT,Lag_TmaxT,Lag_TminT,NOAARcrdCn,NOAASplnCn,Ref,Clim_Reg
STAID12340000,5925.4,46.89965,-113.756487,12340000,USC00246685,46.8767,-113.5625,14.96096436,MT03490,-113.6269706,46.89734512,TR-UNION CREEK,19,N,RE, , ,I,1956, ,350,30,0,30,30,0,82,18,82,0,0,L,NR,0,9308.349691,366,19,15.71596605,0.172131148,7.752103726,-0.211758601,0,18.46610842,0.207167612,7.752103726,204,16,-0.137783831,0.117231372,0.801619149,0.357923497,0.289617486,202,0,2,16,13,366,0,Northern Rockies
STAID12362500,4318.2,48.356631,-114.037618,12362500,USC00244328,48.3425,-114.0217,1.962825915,MT01571,-114.03234,48.368992,WHELP CREEK,2,N,RE, , ,FR,1948, ,200,22,0,14,22,158,1621,588,1621,43,200,S,NR,0,1422.90347,366,19,12.70298208,0.207650273,7.219197181,1.735412285,0,15.1057421,3.538596903,7.219197181,220,58,-0.099828383,0.081201865,0.59272797,0.426229508,0.289617486,206,0,14,58,19,366,0,Northern Rockies
STAID12462500,3372.3,47.499291,-120.424522,12462500,USC00451164,47.5333,-120.4667,4.932940129,WA00086,-120.3133,47.5483,COLUMBIA RIVER,6,N,PG,HCZ,RZ,CH,1962, ,3820,118,130,112,130,1200000,390000,382000,390000,9810,87800,H,Y,1049000,9601.190609,366,4,17.0863223,0.172131148,9.127916829,1.169511355,0.013661202,21.40052512,0.869966403,9.127916829,219,365,-0.148897861,0.111414467,0.680327933,0.292349727,0.275956284,NA,NA,NA,NA,NA,NA,0,Northwest
STAID13010065,1222.3,44.098889,-110.6675,13010065,USS0010E12S,44.13,-110.67,3.465137768,WY01239,-110.6583,44.06694444,INDIAN LAKE BASIN,36,N,RE,HEK,SZ,I,1954, ,500,10,13,9,13,1340,2034,904,2034,252,1,L,NR,15000,3617.295576,366,5,7.85972316,0.191256831,5.292009483,2.724295805,0,9.304454097,3.428573946,5.292009483,206,365,-0.046331837,0.035676774,0.378608095,0.341530055,0.267759563,NA,NA,NA,NA,NA,NA,1,Northern Rockies
STAID13060000,26343,43.413056,-112.135,13060000,USW00024145,43.5164,-112.0672,12.7275773,ID83006,-112.102,43.4219,SNAKE RIVER,5,N,CNERPG, , ,HI,1988, ,1136,40,40,35,40,140000,6700,5000,6700,305,4650,H,Y,0,2696.975835,365,5,17.83934103,0.150684932,8.801261416,-0.236818204,0,19.47811052,-0.101924194,8.801261416,218,7,-0.163316581,0.120591159,0.801300026,0.336986301,0.334246575,196,16,22,9,5,366,0,Northwest
STAID13340000,14268.9,46.478333,-116.2575,13340000,USC00106681,46.4833,-116.2667,0.895133191,ID00287,-116.2961,46.509998,NORTH FORK CLEARWATER RIVER,2,N,CNPG, ,RK,CHNRSF,1973, ,3287,0,717,633,717,221000,3560000,3468000,3560000,17090,2440,H,Y,6450000,4491.581641,366,19,18.94133032,0.180327869,9.497856196,0.054382075,0,23.30652585,0.365592268,9.497856196,211,365,-0.17977775,0.127784056,0.775836342,0.330601093,0.270491803,NA,NA,NA,NA,NA,365,1,Northwest
STAID14034500,251.8,45.350406,-119.550022,14034500,USC00353827,45.3653,-119.5639,1.979543882,OR00746,-119.545,45.351669,WILLOW CREEK,1,N, ,C,R,CIRO,1982, ,1780,159,160,158,160,91700,14091,4326,14091,269,96,H,Y,403000,396.7059047,366,11,15.72752552,0.147540984,9.514315899,3.301106274,0.090163934,18.13487255,2.388040738,9.514315899,244,0,-0.143903742,0.072533702,0.509568242,0.325136612,0.289617486,210,0,34,0,19,366,0,Northwest
STAID14046778,691.1,44.726799,-120.301965,14046778,USR0000OMEY,44.61,-120.1819,16.08803691,OR00658,-120.277625,44.66913333,BEAR AND BRIDGE CREEKS,20,N,RE, , ,I,1979, ,560,42,45,36,45,2884,1040,800,1040,3,0,L,NR,100,6660.823034,366,14,19.00253517,0.163934426,10.94851014,2.894485104,0.081967213,21.22527305,1.959779356,10.94851014,210,0,-0.143389161,0.113657963,0.574013181,0.322404372,0.31147541,NA,NA,NA,NA,NA,NA,0,Northwest
STAID14046890,168.6,44.910407,-120.440863,14046890,USC00351625,44.8833,-120.5,5.548256257,OR04030,-120.502709,44.831941, ,0,N,RE, , ,I,0, ,0,15,0,0,15,0,0,25,25,0,0,H,Y,0,9857.007904,366,16,15.01809222,0.144808743,11.48030236,7.9425125,0.109289617,15.74615354,7.332973692,11.48030236,188,0,-0.053445021,0.056605024,0.240459877,0.330601093,0.336065574,NA,NA,NA,NA,NA,NA,1,Northwest
STAID14092500,20857.1,44.725952,-121.246994,14092500,USC00356532,44.7275,-121.2506,0.332841548,OR00547,-121.2458,44.7247,DESCHUTES RIVER,3,Y,ERPG, , ,HO,1958, ,1067,40,40,25,40,30000,3500,3500,3500,210,7636,H,Y,0,166.2176906,366,15,13.82375224,0,10.441188,7.058623762,0.183060109,13.79699422,6.558995739,10.441188,216,34,-0.047932803,0.050059074,0.252790094,0.336065574,0.363387978,209,0,7,34,19,366,0,Northwest
STAID14138720,13.1,45.470952,-121.865357,14138720,USS0021D33S,45.43,-121.86,4.572788318,OR00300,-121.839119,45.46281814,BULL RUN RIVER,33,Y,RE, , ,S,1965, ,150,55,57,53,57,1100,14500,10000,14500,445,4,L,NR,100,2133.107334,366,19,6.494934242,0.06010929,6.167671043,5.840407843,0.172131148,6.514799525,5.741665823,6.167671043,43,174,0.000585475,-0.00207798,0.04140377,0.31147541,0.379781421,208,365,165,174,19,366,0,Northwest
STAID14138870,14,45.480119,-122.025638,14138870,USS0022D03S,45.45,-122.03,3.366311855,OR00327,-122.0821889,45.4818333,BULL RUN RIVER,27,N,CNPGVA,HCK,RK,HS,1929, ,970,200,200,97,200,21000,33760,26640,33760,386,75,H,Y,222000,4163.621897,366,19,11.15957434,0.177595628,7.305982515,3.452390689,0,12.75311742,3.819114776,7.305982515,225,55,-0.068330176,0.060934072,0.411576906,0.393442623,0.278688525,226,365,NA,NA,NA,366,1,Northwest
STAID14138900,21.7,45.494286,-122.035917,14138900,USS0022D03S,45.45,-122.03,4.945945768,OR00327,-122.0821889,45.4818333,BULL RUN RIVER,27,N,CNPGVA,HCK,RK,HS,1929, ,970,200,200,97,200,21000,33760,26640,33760,386,75,H,Y,222000,3673.610954,366,19,10.41562563,0.155737705,7.026695373,3.637765116,0.016393443,10.94442494,3.482528404,7.026695373,208,0,-0.052707047,0.055774979,0.376335701,0.387978142,0.338797814,226,365,NA,NA,NA,366,1,Northwest
STAID14139800,40.7,45.444564,-122.109529,14139800,USC00353770,45.4486,-122.1547,3.552318269,OR00317,-122.1488278,45.4485306,BULL RUN RIVER,22,N,ER,IEK,RK,HS,1962, ,900,145,145,130,145,69000,25000,21000,25000,418,102,H,Y,0,2925.054574,366,19,12.37694589,0.172131148,7.940695657,3.504445421,0,14.04763516,3.873822529,7.940695657,212,56,-0.075613784,0.071797965,0.435934659,0.387978142,0.273224044,226,365,NA,NA,NA,366,1,Northwest
STAID14140000,278.1,45.437342,-122.178975,14140000,USC00353770,45.4486,-122.1547,2.270187288,OR00317,-122.1538306,45.4446667,BULL RUN,22,N,RE,HCK,SK,HS,1962, ,450,180,20,20,180,73000,25000,21000,25000,418,102,H,Y,0,2022.879689,366,6,15.4080916,0.202185792,9.903500412,4.398909226,0,16.32929498,4.798185439,9.903500412,245,17,-0.1124252,0.07410153,0.433710824,0.382513661,0.327868852,226,365,19,17,19,366,0,Northwest
STAID14141500,59.9,45.415398,-122.171475,14141500,USC00353770,45.4486,-122.1547,3.917079378,OR02213,-122.1775056,45.41500555, ,0,N, , , ,FP,0, ,0,15,0,0,15,0,2011,0,2011,0,0,L,NR,0,445.2878581,366,14,13.75423579,0.177595628,8.670365772,3.586495758,0,15.97715165,4.02854917,8.670365772,212,0,-0.088414772,0.082288698,0.45753143,0.385245902,0.267759563,226,365,NA,NA,NA,366,1,Northwest
STAID14145500,1017,43.722068,-122.438659,14145500,USC00356213,43.7428,-122.4433,2.335256586,OR00014,-122.4333,43.71167,MIDDLE FORK WILLAMETTE RIVER,3,N,RE,EIK,RSK,CHINRO,1962, ,2235,328,341,317,341,141600,356000,350600,356000,2735,389,H,Y,10800000,1225.404384,366,12,13.241882,0.18579235,9.108477894,4.975073789,0,15.16795282,5.413452936,9.108477894,274,17,-0.124359716,0.044939348,0.354100037,0.379781421,0.275956284,209,0,65,17,18,366,0,Northwest
STAID14150000,2605.2,43.945682,-122.837297,14150000,USC00355072,43.9167,-122.7833,5.392863661,OR00006,-122.8133,43.921669,MIDDLE FORK WILLAMETTE RIVER,20,N,RE,EIK,RSK,CHINR,1955, ,2765,65,117,60,117,270000,29900,22200,29900,1025,996,H,Y,794000,3225.650334,366,19,16.29175184,0.150273224,11.27830704,6.264862248,0.120218579,17.30321358,5.888047953,11.27830704,256,17,-0.118019143,0.057743528,0.346861612,0.336065574,0.327868852,NA,NA,NA,NA,NA,NA,0,Northwest
STAID14150800,113.3,43.914292,-122.688676,14150800,USC00355050,43.9139,-122.76,5.713407978,OR00009,-122.75,43.91333,MIDDLE FORK-WILLAMETTE RIVER,20,N,RE,EIK,RSK,CHINRO,1953, ,3175,249,276,242,276,270000,477700,455840,477700,4360,991,H,Y,10500000,4629.1213,366,12,15.78072364,0.177595628,10.13924553,4.497767416,0,18.47727849,4.684584978,10.13924553,213,0,-0.101810093,0.088690207,0.434161373,0.37704918,0.275956284,209,0,NA,NA,NA,366,1,Northwest
STAID14151000,481.1,43.944293,-122.774794,14151000,USC00355074,43.9167,-122.7667,3.13591905,OR00007,-122.7567,43.946671,FALL CREEK,13,N,ER,EIK,RSK,CINFRO,1965, ,5050,186,205,181,205,82400,125000,115000,125000,1860,184,H,Y,4973000,1391.369723,366,19,13.97651666,0.076502732,10.07931333,6.182110002,0.030054645,14.62182507,5.84092588,10.07931333,290,0,-0.135473579,0.033359477,0.301707449,0.387978142,0.396174863,NA,NA,NA,NA,NA,365,0,Northwest
STAID14153500,275,43.720678,-123.049799,14153500,USC00351902,43.7178,-123.0578,0.718231343,OR00005,-123.0533,43.715,COAST FORK WILLAMETTE RIVER,6,N,RE,EIK,RSK,CINRO,1942, ,2110,81,103,76,103,40800,50000,33000,50000,1158,104,H,Y,809000,684.4327396,366,19,16.77553611,0.158469945,11.46881536,6.162094617,0.00273224,19.44271495,6.134883468,11.46881536,260,0,-0.15098699,0.059051107,0.361053524,0.338797814,0.281420765,208,0,52,0,18,366,0,Northwest
STAID14154500,546.8,43.735957,-122.873402,14154500,USR0000OHAW,43.7139,-122.835,3.941818169,OR00008,-122.9533,43.779999,ROW RIVER,5,N,RE,EIK,RSK,CINRHO,1949, ,3302,135,154,129,154,97500,131000,77500,131000,1884,265,H,Y,3025000,7777.07619,366,11,18.00479774,0.183060109,11.23935713,4.473916513,0,21.03622113,4.747124961,11.23935713,217,0,-0.126415667,0.102974164,0.469697804,0.390710383,0.275956284,223,365,NA,NA,NA,366,1,Northwest
STAID14155500,696.4,43.792901,-122.991466,14155500,USC00352374,43.7822,-122.9631,2.56917617,OR00008,-122.9533,43.779999,ROW RIVER,5,N,RE,EIK,RSK,CINRHO,1949, ,3302,135,154,129,154,97500,131000,77500,131000,1884,265,H,Y,3025000,3224.391674,366,19,15.56831497,0.139344262,10.73763003,5.906945085,0,18.25493408,6.063228385,10.73763003,271,0,-0.15194829,0.051578533,0.351046132,0.360655738,0.31420765,209,365,62,0,18,366,0,Northwest
STAID14157500,1664,43.980403,-122.96647,14157500,USC00352706,44.05,-123.0833,12.13142212,OR00744,-122.9496384,44.05765151,MCKENZIE RIVER,1,N,RE, , ,O,1954, ,1100,16,16,12,16,70,585,560,585,18,0,L,NR,100,8676.057178,365,3,19.4232503,0.145205479,12.94617447,6.469098632,0.010958904,21.84404808,6.333319909,12.94617447,202,359,-0.105688071,0.104284587,0.390392478,0.364383562,0.353424658,NA,NA,NA,NA,NA,365,0,Northwest
STAID14158500,237.1,44.360955,-121.995617,14158500,USS0022E11S,44.3,-122.04,7.64213643,OR00539,-122.00255,44.3391,MCKENZIE RIVER,16,N,PGRE,IEK,SK,HR,1963, ,2100,17,0,17,17,6000,260,260,260,30,114,L,Y,0,2483.850262,365,3,8.633242825,0.167123288,6.106013243,3.578783662,0.019178082,9.5777013,3.499055577,6.106013243,212,55,-0.039832491,0.043564426,0.322961586,0.397260274,0.293150685,212,365,NA,NA,NA,366,1,Northwest
STAID14158790,40.6,44.334567,-122.047007,14158790,USS0022E10S,44.33,-122.09,3.457063495,OR00539,-122.00255,44.3391,MCKENZIE RIVER,16,N,PGRE,IEK,SK,HR,1963, ,2100,17,0,17,17,6000,260,260,260,30,114,L,Y,0,3371.590716,365,3,12.84808318,0.183561644,6.980248317,1.112413453,0.02739726,16.14009903,0.435947144,6.980248317,219,55,-0.098284296,0.099430914,0.655950285,0.416438356,0.273972603,212,365,NA,NA,NA,366,1,Northwest
STAID14158850,480.1,44.2679,-122.049783,14158850,USC00350652,44.2867,-122.0389,2.262901783,OR00540,-122.0476667,44.2729333,MCKENZIE RIVER,0,N,RE,HEK,K,HR,1963, ,1000,35,0,35,35,0,2263,2263,2263,73,184,H,Y,0,581.1096617,360,3,8.416148152,0.144444444,6.353057282,4.289966412,0.066666667,9.464200648,3.890302258,6.353057282,218,56,-0.035104776,0.032389149,0.253395851,0.363888889,0.283333333,209,0,9,56,18,366,0,Northwest
STAID14159200,414.3,44.047067,-122.217825,14159200,USC00351914,44.1308,-122.2419,9.507154989,OR00015,-122.2417,44.123329,SOUTH FORK MCKENZIE RIVER,43,N,ER,EIK,RSK,CHINRO,1963, ,1600,473,519,467,519,76000,220000,208000,220000,1280,208,H,Y,13000000,8661.438743,366,19,10.44023675,0.172131148,7.269381414,4.09852608,0,11.52431054,4.328394408,7.269381414,206,0,-0.050604447,0.054662832,0.340363426,0.385245902,0.308743169,211,0,NA,NA,NA,366,1,Northwest
STAID14159500,539.6,44.135958,-122.248391,14159500,USC00351914,44.1308,-122.2419,0.772854228,OR00015,-122.2417,44.123329,SOUTH FORK MCKENZIE RIVER,43,N,ER,EIK,RSK,CHINRO,1963, ,1600,473,519,467,519,76000,220000,208000,220000,1280,208,H,Y,13000000,1491.721012,366,19,13.14868569,0.163934426,8.832451937,4.516218182,0,14.76218597,4.763713726,8.832451937,216,365,-0.073581543,0.067397423,0.381318248,0.357923497,0.292349727,211,0,5,0,13,366,0,Northwest
STAID14161500,62.4,44.209571,-122.256733,14161500,USC00351914,44.1308,-122.2419,8.838468752,OR00013,-122.3283,44.169998,BLUE RIVER,35,N,RE,EIK,RSK,CNIRO,1968, ,1250,270,270,265,270,53200,89000,83000,89000,975,88,H,Y,4873000,6946.356501,366,8,14.48867893,0.18579235,9.233380488,3.978082049,0.005464481,16.66918067,3.776584051,9.233380488,217,0,-0.09239702,0.084109853,0.44412024,0.398907104,0.278688525,211,0,NA,NA,NA,366,1,Northwest
STAID14162200,227.6,44.162348,-122.333119,14162200,USC00351914,44.1308,-122.2419,8.079557407,OR00013,-122.3283,44.169998,BLUE RIVER,35,N,RE,EIK,RSK,CNIRO,1968, ,1250,270,270,265,270,53200,89000,83000,89000,975,88,H,Y,4873000,923.8746877,366,19,12.17651362,0.153005464,8.182506979,4.188500334,0,15.3225228,4.715137936,8.182506979,284,0,-0.153323561,0.041158422,0.380878373,0.360655738,0.234972678,211,0,73,0,13,366,0,Northwest
STAID14163150,2668.2,44.123738,-122.627572,14163150,USR0000OTRO,44.1111,-122.575,4.425772484,OR00553,-122.6083,44.1383,MCKENZIE RIVER,3,N,CNPG,HCK,RK,HR,1930, ,400,20,0,20,20,67000,345,345,345,68,1038,L,Y,0,2172.6942,365,3,13.4129443,0.156164384,9.209175846,5.005407392,0.043835616,15.11476808,4.179399795,9.209175846,210,54,-0.070666437,0.068512952,0.356190175,0.369863014,0.265753425,208,365,2,54,19,366,0,Northwest
STAID14163900,2808.2,44.069849,-122.771187,14163900,USC00359001,44.0667,-122.8333,4.974845838,OR00267,-122.7417,44.0764,MCKENZIE RIVER,1,N,PGRE,HEZ,RZ,H,1951, ,3000,10,0,10,10,1400,345,345,345,65,0,H,Y,0,2337.156219,366,8,14.32738942,0.172131148,9.845342084,5.363294745,0,16.3894626,5.505239007,9.845342084,207,0,-0.075545848,0.071927061,0.355229924,0.357923497,0.270491803,NA,NA,NA,NA,NA,NA,0,Northwest
STAID14164900,2960.3,44.071237,-122.964527,14164900,USC00352706,44.05,-123.0833,9.779951794,OR00744,-122.9496384,44.05765151,MCKENZIE RIVER,1,N,RE, , ,O,1954, ,1100,16,16,12,16,70,585,560,585,18,0,L,NR,100,1881.423315,366,11,14.96048477,0.172131148,10.23208187,5.503678973,0.016393443,16.8369192,5.077122163,10.23208187,210,0,-0.082384256,0.073518262,0.360590585,0.360655738,0.292349727,NA,NA,NA,NA,NA,NA,0,Northwest
STAID14169000,660.5,44.123457,-123.299817,14169000,USW00024221,44.1278,-123.2206,6.341308139,OR00016,-123.2917,44.115002,LONG TOM RIVER,12,N,RE,EHK,SK,CINFRO,1941, ,6610,46,49,40,49,45000,121000,102200,121000,9360,275,H,Y,121000,1121.581114,366,19,21.18549482,0.147540984,13.75015307,6.31481132,0.114754098,22.46204715,5.19321664,13.75015307,217,0,-0.139097791,0.097959365,0.42194643,0.344262295,0.325136612,223,0,6,0,12,366,0,Northwest
STAID14179000,272.5,44.752622,-122.128965,14179000,USC00352277,44.7333,-122.15,2.715889737,OR00004,-122.25,44.716671,NORTH SANTIAM RIVER,14,N,PG,CHK,RK,CHINRO,1953, ,1580,369,463,364,463,176000,455000,155000,455000,3490,438,H,Y,1500000,9859.609142,366,19,11.59212025,0.174863388,7.561246579,3.530372909,0,13.24487759,3.755752266,7.561246579,212,0,-0.070613736,0.063182872,0.415977366,0.37431694,0.275956284,NA,NA,NA,NA,NA,NA,1,Northwest
STAID14181500,1171,44.752622,-122.298412,14181500,USC00355556,44.75,-122.25,3.834062312,OR00003,-122.2883,44.74667,NORTH SANTIAM RIVER,11,N,PG,CHK,RK,H,1953, ,280,131,172,101,172,176000,5930,2630,5930,141,452,H,Y,89000,1003.41308,366,19,12.008398,0.043715847,8.342660003,4.676922006,0.090163934,12.06459452,4.576613797,8.342660003,225,31,-0.044708201,0.051581229,0.342863134,0.37704918,0.387978142,NA,NA,NA,NA,NA,NA,0,Northwest
STAID14182500,286.8,44.791511,-122.578974,14182500,USC00355092,44.7939,-122.595,1.292221229,OR01899,-122.6826806,44.80767222,SOUTH BRANCH VALENTINE CREEK,2,N,RE, , ,I,1959, ,385,25,28,20,28,25,32,32,32,5,0,S,NR,100,7920.952697,366,15,17.44855498,0.180327869,10.6045147,3.760474414,0,20.86400924,5.243454162,10.6045147,224,16,-0.123716524,0.107121296,0.503599944,0.393442623,0.265027322,211,0,NA,NA,NA,366,1,Northwest
STAID14183000,1696.2,44.788733,-122.617863,14183000,USC00355092,44.7939,-122.595,1.8934511,OR01899,-122.6826806,44.80767222,SOUTH BRANCH VALENTINE CREEK,2,N,RE, , ,I,1959, ,385,25,28,20,28,25,32,32,32,5,0,S,NR,100,5260.637803,366,9,13.49240224,0.136612022,9.380961843,5.269521449,0.076502732,14.28859551,5.137255958,9.380961843,206,27,-0.060169887,0.061180246,0.341987745,0.37431694,0.352459016,211,0,5,27,9,366,0,Northwest
STAID14185000,458.2,44.391792,-122.497582,14185000,USC00351433,44.3914,-122.4811,1.310337892,OR00010,-122.525,44.458328,MIDDLE SANTIAM RIVER,10,N,PG,CHK,RK,CHINRO,1967, ,1517,320,378,319,378,110000,430000,160000,430000,3720,277,H,Y,1142000,7672.252518,366,12,16.07534058,0.177595628,10.08838543,4.101430284,0,19.09389852,4.613242735,10.08838543,213,0,-0.107249826,0.095697493,0.463071713,0.390710383,0.270491803,206,365,NA,NA,NA,366,1,Northwest
STAID14187200,1444.9,44.412347,-122.688696,14187200,USC00353047,44.4139,-122.6728,1.274340661,OR00012,-122.6633,44.41333,SOUTH SANTIAM RIVER,3,N,ER,EIK,RSK,CHINRO,1967, ,4800,125,126,123,126,195000,61000,56000,61000,1220,494,H,Y,1806000,1905.656108,366,19,12.34225469,0,9.435121737,6.527988779,0.174863388,12.29966846,6.201048637,9.435121737,209,24,-0.03796481,0.040174858,0.240425928,0.344262295,0.368852459,227,0,18,24,18,366,0,Northwest
STAID14197900,21563,45.284563,-122.961489,14197900,USC00357127,45.3033,-122.9133,4.306923032,OR00738,-122.9998169,45.27022171,MUNICIPAL WASTE,0,N,RE, , ,O,1979, ,4400,37,37,34,37,186,65,47,65,10,0,L,NR,100,3246.673969,366,19,19.95762146,0.177595628,13.01343217,6.069242887,0.016393443,22.70124781,5.858936552,13.01343217,209,0,-0.121171401,0.104831153,0.416383597,0.355191257,0.270491803,229,0,20,0,8,366,0,Northwest
STAID14203500,324.8,45.474837,-123.124274,14203500,USC00352997,45.5247,-123.1025,5.798404432,OR00440,-123.1360016,45.49161911,DILLEY CREEK,0,N,RE, , ,I,1961, ,550,32,34,28,34,82,220,180,220,15,1,L,NR,100,2054.057328,366,4,13.70059263,0.103825137,9.951731042,6.202869455,0.172131148,15.4750797,5.191327366,9.951731042,267,0,-0.106305109,0.029998722,0.293944061,0.297814208,0.240437158,227,0,40,0,19,366,0,Northwest
STAID14205400,87.5,45.680669,-123.07122,14205400,USC00351222,45.6897,-123.1906,9.327746847,OR00271,-123.0849762,45.71403121,"EAST DAIRY CREEK, TRIB TO",9,N,RE, , ,I,1956, ,400,38,38,36,38,130,97,89,97,8,0,L,NR,100,3841.858709,366,11,15.07517718,0.177595628,10.34687494,5.61857269,0.027322404,16.93573528,5.050557512,10.34687494,227,0,-0.088401609,0.066426291,0.356582434,0.366120219,0.292349727,251,14,24,14,2,254,0,Northwest
STAID14210000,1763.2,45.299843,-122.353975,14210000,USC00352693,45.2686,-122.3167,4.535806535,OR00552,-122.3469,45.2981,CLACKAMAS RIVER,15,N,CB, , ,HR,1911, ,936,85,85,70,85,150000,0,2300,2300,150,671,H,Y,0,558.0559358,366,19,15.57823521,0.177595628,9.717450094,3.856664979,0,17.68928176,3.922733873,9.717450094,213,0,-0.104023694,0.089972104,0.470616765,0.366120219,0.289617486,226,365,13,0,19,366,0,Northwest
STAID14211010,2436.1,45.379287,-122.577313,14211010,USC00356334,45.3558,-122.6047,3.376101603,OR00596,-122.6167,45.3514,WILLAMETTE RIVER,1,N,CNPG,HCK,RK,HN,1923,1996H,2950,20,0,0,20,400000,17000,17000,17000,1532,10000,S,Y,0,4246.408558,366,18,17.62145125,0.177595628,10.97187716,4.322303068,0,20.22313899,4.634099005,10.97187716,210,0,-0.118874134,0.101060586,0.472908159,0.366120219,0.281420765,208,365,2,0,18,366,0,Northwest
STAID14211500,68.5,45.47762,-122.507869,14211500,USC00353522,45.4803,-122.4664,3.246904244,OR00725,-122.4605713,45.48340988,HIENY CREEK,0,N,RE, , ,I,1958, ,318,25,25,22,25,400,30,30,30,3,1,S,NR,100,3539.566843,366,19,18.36296617,0.163934426,12.09283048,5.822694795,0.024590164,20.01742206,5.430968654,12.09283048,207,0,-0.10593625,0.093820182,0.404587899,0.341530055,0.31147541,214,0,7,0,8,366,0,Northwest
STAID14211550,137.3,45.452897,-122.64315,14211550,USC00356749,45.5181,-122.6894,8.097279443,OR00237,-122.6679535,45.41025161,TUALATIN RIVER (OFFSTREAM),1,N,CN, , ,HR,1921, ,120,32,34,26,34,1400,7000,9800,9800,433,6,S,NR,100,5079.469955,366,19,18.61333217,0.150273224,12.71297694,6.812621698,0.092896175,19.76825029,5.763487452,12.71297694,207,0,-0.09859721,0.084878459,0.362155275,0.336065574,0.325136612,225,365,18,0,17,366,0,Northwest
STAID14211720,28936.9,45.518452,-122.667874,14211720,USW00024274,45.5333,-122.6667,1.653553402,OR00669,-122.7025604,45.51758956,BULL RUN RIVER (OFFSTREAM),0,N,PG, , ,S,1894, ,100,60,60,45,60,30,54,54,54,4,0,H,Y,100,2551.003853,366,16,20.67793806,0.174863388,13.28877869,5.899619326,0.021857923,23.36954655,5.803009662,13.28877869,215,3,-0.133868065,0.109214227,0.433884243,0.360655738,0.286885246,NA,NA,NA,NA,NA,365,0,Northwest
STAID14316495,79,43.303454,-122.530324,14316495,USC00358536,43.275,-122.4497,7.252191449,OR00555,-122.4937,43.303,NORTH UMPQUA RIVER,40,Y,CNVA,HCK,RK,HR,1952, ,341,124,126,120,126,17500,512,412,512,32,438,H,Y,0,2793.362532,366,16,15.94430621,0.180327869,9.701119125,3.457932044,0,18.91524672,4.46582189,9.701119125,208,0,-0.110241222,0.097384054,0.502167296,0.385245902,0.270491803,207,365,NA,NA,NA,366,1,Northwest
STAID14316500,1217.3,43.295954,-122.536713,14316500,USC00358536,43.275,-122.4497,7.418567212,OR00555,-122.4937,43.303,NORTH UMPQUA RIVER,40,Y,CNVA,HCK,RK,HR,1952, ,341,124,126,120,126,17500,512,412,512,32,438,H,Y,0,3372.099651,366,19,12.19452787,0.172131148,7.927252434,3.659976996,0.00273224,13.66820404,3.633871603,7.927252434,207,0,-0.073632542,0.067195454,0.420041212,0.357923497,0.306010929,207,365,0,0,19,366,0,Northwest
STAID14318000,459.5,43.252618,-123.026172,14318000,USC00354126,43.3708,-122.9653,14.03384103,OR00203,-123.0901718,43.28102874,LITTLE RIVER,1,N,RE, , ,O,1950, ,4200,17,18,15,18,0,253,253,253,50,0,L,NR,100,5811.856191,366,19,17.90456547,0.180327869,11.08827998,4.271994495,0,20.86257133,5.299033275,11.08827998,209,0,-0.118979487,0.109798643,0.479675462,0.385245902,0.275956284,NA,NA,NA,NA,NA,NA,1,Northwest
STAID14319500,3514.6,43.27206,-123.412299,14319500,USC00359464,43.2833,-123.4167,1.299620306,OR00263,-123.3539276,43.28398895,NORTH UMPQUA RIVER,14,N,OT, , ,R,1904, ,485,17,17,17,17,2200,700,700,700,27,1344,H,Y,100,4645.3792,366,4,19.72926834,0.196721311,12.14935122,4.569434091,0.00273224,22.86359906,4.540065808,12.14935122,214,0,-0.128360927,0.123151617,0.486827704,0.37431694,0.295081967,NA,NA,NA,NA,NA,365,0,Northwest
